date,open,high,low,close,volume
202203301245,35618,35637,35618,35637,13515
202203301250,35637,35647,35628,35637,19604
202203301255,35642,35647,35628,35637,8193
202203301300,35633,35637,35623,35628,7562
202203301305,35633,35647,35623,35647,56785
202203301310,35652,35657,35637,35657,6812
202203301315,35652,35666,35652,35652,15742
202203301320,35657,35666,35647,35657,14942
202203301325,35657,35661,35647,35647,9408
202203301330,35652,35666,35633,35637,28562
202203301335,35637,35637,35613,35613,17185
202203301340,35618,35618,35584,35589,41687
202203301345,35589,35589,35512,35512,126677
202203301350,35512,35546,35512,35531,152610
202203301355,35531,35546,35527,35531,44618
202203301400,35536,35556,35531,35551,209903
202203301405,35551,35589,35546,35570,51400
202203301410,35575,35594,35565,35589,24213
202203301415,35584,35594,35570,35575,12452
202203301420,35570,35580,35551,35565,23304
202203301425,35560,35580,35551,35565,17053
202203301430,35565,35584,35556,35570,41023
202203301435,35575,35580,35556,35570,51944
202203301440,35570,35608,35565,35599,95066
202203301445,35599,35608,35589,35589,58534
202203301450,35589,35608,35589,35604,60196
202203301455,35608,35613,35589,35599,48874
202203301500,35594,35618,35589,35618,86705
202203301505,35623,35623,35584,35599,39304
202203301510,35594,35604,35575,35580,21702
202203301515,35584,35584,35560,35565,78203
202203301520,35560,35565,35546,35556,48083
202203301530,35584,35584,35584,35584,88565
202203310905,35560,35608,35507,35565,65793
202203310910,35570,35642,35560,35628,64820
202203310915,35628,35700,35613,35681,68689
202203310920,35685,35700,35666,35685,31400
202203310925,35690,35753,35685,35743,83308
202203310930,35743,35753,35724,35738,34266
202203310935,35743,35782,35719,35782,34280
202203310940,35782,35782,35753,35763,36192
202203310945,35767,35791,35763,35777,49905
202203310950,35777,35787,35767,35782,29993
202203310955,35782,35811,35777,35811,31713
202203311000,35811,35811,35791,35791,25588
202203311005,35796,35796,35777,35782,21247
202203311010,35777,35787,35763,35772,38273
202203311015,35772,35782,35758,35763,44913
202203311020,35763,35772,35743,35753,52124
202203311025,35753,35782,35748,35777,32131
202203311030,35777,35806,35777,35801,95563
202203311035,35796,35840,35791,35835,246032
202203311040,35825,35830,35791,35791,39803
202203311045,35791,35796,35738,35748,65874
202203311050,35743,35763,35724,35748,70688
202203311055,35758,35767,35748,35753,49620
202203311100,35753,35758,35743,35748,30345
202203311105,35753,35758,35714,35719,45784
202203311110,35719,35758,35710,35753,21723
202203311115,35748,35772,35748,35767,9623
202203311120,35767,35791,35767,35787,10654
202203311125,35787,35791,35772,35782,6420
202203311130,35782,35782,35767,35777,33178
202203311135,35782,35801,35767,35796,27830
202203311140,35796,35806,35782,35791,52488
202203311145,35791,35791,35772,35772,14409
202203311150,35777,35777,35763,35772,10102
202203311155,35772,35787,35767,35767,10169
202203311200,35767,35777,35763,35777,27059
202203311205,35777,35777,35763,35772,4506
202203311210,35777,35782,35767,35772,3583
202203311215,35767,35767,35748,35748,8888
202203311220,35753,35763,35743,35763,12992
202203311225,35763,35772,35758,35772,4336
202203311230,35767,35791,35767,35791,24751
202203311235,35791,35791,35772,35772,10797
202203311240,35772,35777,35758,35758,10519
202203311245,35763,35763,35748,35758,4962
202203311250,35753,35767,35753,35758,14072
202203311255,35758,35758,35738,35738,16811
202203311300,35743,35748,35738,35738,5537
202203311305,35738,35758,35738,35748,27828
202203311310,35748,35758,35743,35743,29347
202203311315,35738,35743,35719,35724,24737
202203311320,35724,35734,35710,35734,56332
202203311325,35729,35738,35705,35710,21868
202203311330,35705,35719,35700,35719,16378
202203311335,35714,35729,35710,35719,35097
202203311340,35719,35729,35714,35729,13919
202203311345,35724,35729,35705,35710,99622
202203311350,35710,35748,35700,35738,37063
202203311355,35738,35748,35734,35734,163362
202203311400,35738,35738,35729,35734,9272
202203311405,35734,35738,35705,35719,58592
202203311410,35714,35724,35681,35700,103948
202203311415,35695,35724,35695,35714,110038
202203311420,35714,35748,35714,35743,48631
202203311425,35738,35748,35724,35724,51039
202203311430,35719,35724,35690,35710,39351
202203311435,35710,35724,35690,35695,44598
202203311440,35695,35719,35685,35685,25684
202203311445,35685,35705,35685,35690,25191
202203311450,35685,35695,35642,35647,38092
202203311455,35652,35657,35628,35642,25003
202203311500,35647,35661,35623,35642,29668
202203311505,35642,35671,35628,35652,41520
202203311510,35661,35671,35652,35671,15142
202203311515,35676,35690,35666,35681,19181
202203311520,35676,35700,35676,35700,55401
202203311530,35695,35695,35695,35695,54277
202204010905,35546,35551,35402,35440,118863
202204010910,35450,35454,35373,35373,80599
202204010915,35373,35373,35315,35344,87234
202204010920,35344,35353,35320,35325,45453
202204010925,35325,35325,35276,35325,83940
202204010930,35325,35329,35291,35310,33666
202204010935,35310,35315,35247,35272,77695
202204010940,35272,35310,35262,35310,53321
202204010945,35310,35329,35310,35320,34777
202204010950,35320,35325,35305,35320,14550
202204010955,35325,35325,35291,35305,32697
202204011000,35310,35344,35310,35339,49312
202204011005,35339,35353,35325,35349,58615
202204011010,35349,35353,35334,35334,13471
202204011015,35334,35353,35329,35344,23159
202204011020,35339,35363,35329,35339,19601
202204011025,35344,35387,35344,35377,31510
202204011030,35377,35421,35373,35411,67374
202204011035,35416,35450,35397,35430,29836
202204011040,35435,35435,35387,35387,39233
202204011045,35387,35397,35382,35387,24805
202204011050,35387,35392,35368,35382,13140
202204011055,35382,35411,35377,35387,99788
202204011100,35392,35406,35387,35402,10301
202204011105,35402,35430,35392,35416,32606
202204011110,35421,35430,35411,35426,101156
202204011115,35416,35421,35392,35406,15700
202204011120,35406,35421,35402,35416,9737
202204011125,35411,35421,35382,35402,32165
202204011130,35402,35406,35387,35392,7955
202204011135,35402,35440,35397,35430,43329
202204011140,35435,35459,35421,35450,32723
202204011145,35450,35474,35445,35464,21746
202204011150,35464,35479,35464,35474,23612
202204011155,35474,35474,35440,35450,14746
202204011200,35445,35459,35445,35450,23476
202204011205,35450,35469,35450,35459,17331
202204011210,35454,35459,35440,35450,31630
202204011215,35445,35469,35440,35464,28331
202204011220,35464,35469,35454,35464,19424
202204011225,35464,35464,35454,35454,28723
202204011230,35464,35469,35454,35459,7847
202204011235,35459,35464,35445,35450,16464
202204011240,35454,35454,35435,35435,7982
202204011245,35435,35450,35426,35445,14446
202204011250,35445,35445,35426,35435,5784
202204011255,35440,35440,35430,35430,5272
202204011300,35435,35440,35426,35440,7940
202204011305,35435,35440,35430,35435,8152
202204011310,35440,35454,35426,35435,36694
202204011315,35435,35435,35416,35430,21004
202204011320,35430,35435,35416,35421,35259
202204011325,35421,35421,35406,35416,23057
202204011330,35426,35435,35411,35426,17470
202204011335,35426,35430,35416,35421,8354
202204011340,35421,35421,35402,35402,39338
202204011345,35406,35411,35382,35392,26350
202204011350,35387,35402,35382,35402,23606
202204011355,35397,35402,35382,35402,26921
202204011400,35402,35411,35392,35402,18429
202204011405,35397,35416,35392,35416,22232
202204011410,35421,35430,35411,35426,30481
202204011415,35421,35445,35416,35440,29497
202204011420,35440,35440,35426,35430,14626
202204011425,35426,35440,35421,35430,16965
202204011430,35435,35440,35426,35426,24827
202204011435,35426,35440,35421,35426,47669
202204011440,35416,35430,35411,35426,27289
202204011445,35430,35445,35426,35440,32459
202204011450,35440,35445,35430,35435,31682
202204011455,35430,35435,35421,35426,38476
202204011500,35426,35426,35406,35406,29168
202204011505,35406,35411,35387,35387,29541
202204011510,35387,35402,35377,35387,20422
202204011515,35382,35387,35373,35387,48976
202204011520,35387,35411,35382,35411,42572
202204011530,35421,35421,35421,35421,75611
202204040905,35353,35377,35190,35209,203317
202204040910,35209,35243,35195,35228,78373
202204040915,35233,35267,35228,35252,73041
202204040920,35252,35353,35243,35320,98142
202204040925,35325,35392,35315,35387,103406
202204040930,35382,35421,35382,35406,44904
202204040935,35416,35430,35377,35377,67688
202204040940,35373,35377,35339,35358,13860
202204040945,35358,35416,35353,35411,51200
202204040950,35416,35435,35397,35421,46113
202204040955,35426,35454,35416,35445,183357
202204041000,35445,35474,35435,35454,88297
202204041005,35454,35454,35426,35435,85150
202204041010,35440,35445,35416,35445,42095
202204041015,35445,35464,35430,35459,14560
202204041020,35459,35507,35454,35503,60595
202204041025,35503,35527,35493,35527,33579
202204041030,35527,35527,35488,35503,29589
202204041035,35503,35522,35498,35517,28400
202204041040,35517,35527,35483,35493,30628
202204041045,35493,35498,35474,35488,25791
202204041050,35488,35488,35469,35474,12638
202204041055,35474,35507,35474,35488,13946
202204041100,35488,35488,35464,35474,13918
202204041105,35479,35512,35469,35503,18693
202204041110,35507,35517,35498,35512,14005
202204041115,35512,35556,35507,35531,29122
202204041120,35527,35536,35503,35512,8556
202204041125,35512,35522,35503,35503,25874
202204041130,35503,35507,35483,35493,22041
202204041135,35493,35507,35483,35498,26061
202204041140,35503,35507,35493,35493,9622
202204041145,35493,35507,35488,35507,7826
202204041150,35507,35517,35498,35517,12821
202204041155,35522,35531,35512,35517,8253
202204041200,35517,35531,35503,35522,11377
202204041205,35517,35522,35512,35517,3712
202204041210,35512,35512,35498,35503,8566
202204041215,35503,35503,35488,35493,10474
202204041220,35498,35512,35488,35512,15415
202204041225,35517,35522,35503,35507,7497
202204041230,35503,35507,35488,35488,16715
202204041235,35488,35498,35483,35488,26386
202204041240,35493,35507,35488,35498,18153
202204041245,35493,35507,35493,35498,15648
202204041250,35493,35517,35493,35512,7344
202204041255,35507,35522,35503,35512,3445
202204041300,35522,35522,35512,35522,8114
202204041305,35522,35541,35512,35541,4937
202204041310,35541,35546,35522,35531,4273
202204041315,35527,35531,35512,35522,4201
202204041320,35517,35522,35498,35503,14000
202204041325,35512,35517,35507,35517,4191
202204041330,35512,35527,35512,35527,40123
202204041335,35531,35531,35512,35522,13091
202204041340,35522,35522,35507,35517,17914
202204041345,35522,35527,35517,35522,2546
202204041350,35527,35531,35517,35527,13221
202204041355,35527,35531,35507,35512,37625
202204041400,35517,35536,35507,35531,46627
202204041405,35531,35536,35517,35522,12148
202204041410,35527,35531,35512,35517,12532
202204041415,35517,35527,35512,35522,17251
202204041420,35522,35531,35517,35531,14471
202204041425,35531,35551,35522,35527,38357
202204041430,35522,35546,35517,35541,5241
202204041435,35531,35565,35531,35556,30736
202204041440,35551,35580,35551,35575,29035
202204041445,35575,35604,35565,35599,58855
202204041450,35594,35604,35589,35594,12220
202204041455,35594,35618,35584,35613,27611
202204041500,35613,35623,35599,35608,22999
202204041505,35613,35613,35594,35594,39337
202204041510,35599,35608,35589,35599,9467
202204041515,35599,35604,35589,35599,16836
202204041520,35599,35604,35584,35594,28754
202204041530,35589,35589,35589,35589,56340
202204050905,35729,35772,35657,35661,121019
202204050910,35661,35685,35633,35637,56006
202204050915,35633,35633,35580,35594,90908
202204050920,35584,35584,35512,35531,66227
202204050925,35527,35527,35493,35517,146948
202204050930,35512,35531,35503,35517,73412
202204050935,35517,35522,35464,35517,54488
202204050940,35512,35536,35507,35522,44570
202204050945,35527,35527,35493,35498,25201
202204050950,35498,35503,35474,35493,24076
202204050955,35493,35517,35488,35507,14915
202204051000,35503,35527,35498,35527,15390
202204051005,35527,35531,35507,35517,17458
202204051010,35517,35522,35493,35522,31337
202204051015,35517,35536,35507,35522,37415
202204051020,35527,35541,35522,35527,22685
202204051025,35527,35527,35503,35512,11484
202204051030,35522,35522,35474,35483,31913
202204051035,35483,35507,35483,35498,7420
202204051040,35493,35522,35488,35517,16769
202204051045,35517,35517,35498,35503,5985
202204051050,35507,35517,35493,35517,14142
202204051055,35522,35560,35517,35551,22954
202204051100,35551,35565,35546,35546,29365
202204051105,35546,35575,35546,35570,28006
202204051110,35565,35575,35551,35556,85739
202204051115,35551,35560,35546,35556,9985
202204051120,35551,35560,35536,35556,12775
202204051125,35556,35560,35541,35556,14334
202204051130,35556,35570,35541,35541,18210
202204051135,35541,35556,35531,35551,7274
202204051140,35556,35565,35546,35556,58415
202204051145,35551,35565,35546,35560,5044
202204051150,35565,35570,35551,35560,8802
202204051155,35560,35565,35551,35556,6143
202204051200,35551,35560,35546,35556,16413
202204051205,35560,35570,35556,35570,10280
202204051210,35565,35599,35560,35580,19472
202204051215,35580,35599,35580,35589,21775
202204051220,35594,35618,35584,35618,16037
202204051225,35618,35623,35594,35599,25164
202204051230,35604,35604,35570,35570,13356
202204051235,35575,35575,35546,35546,19233
202204051240,35551,35556,35536,35551,11305
202204051245,35546,35556,35546,35556,4341
202204051250,35551,35560,35541,35556,20026
202204051255,35556,35556,35536,35556,60737
202204051300,35556,35565,35551,35556,6781
202204051305,35556,35560,35551,35560,10036
202204051310,35556,35560,35551,35560,2272
202204051315,35556,35560,35551,35556,2998
202204051320,35560,35560,35527,35541,7416
202204051325,35536,35541,35517,35531,8807
202204051330,35536,35556,35531,35536,13013
202204051335,35536,35556,35527,35546,14315
202204051340,35546,35551,35536,35551,16994
202204051345,35546,35551,35531,35536,12734
202204051350,35531,35556,35531,35551,10756
202204051355,35556,35560,35546,35556,4534
202204051400,35560,35584,35556,35580,16117
202204051405,35580,35589,35570,35575,4260
202204051410,35580,35580,35556,35560,4188
202204051415,35556,35580,35556,35580,8615
202204051420,35575,35599,35575,35594,13783
202204051425,35594,35599,35575,35594,13388
202204051430,35599,35604,35584,35589,15793
202204051435,35589,35589,35575,35580,8565
202204051440,35584,35594,35575,35589,6156
202204051445,35584,35594,35575,35584,8780
202204051450,35580,35589,35570,35570,31502
202204051455,35575,35594,35570,35580,29290
202204051500,35580,35604,35570,35575,28703
202204051505,35575,35608,35575,35604,29259
202204051510,35604,35618,35589,35618,25988
202204051515,35613,35618,35589,35594,21462
202204051520,35589,35594,35580,35589,27987
202204051530,35556,35556,35556,35556,83604
202204060905,35329,35358,35247,35257,167803
202204060910,35257,35310,35252,35276,57921
202204060915,35276,35339,35252,35339,55487
202204060920,35339,35373,35320,35373,55776
202204060925,35373,35387,35339,35358,19553
202204060930,35363,35368,35320,35329,24982
202204060935,35334,35363,35315,35315,33258
202204060940,35315,35329,35300,35325,27595
202204060945,35329,35334,35291,35291,42720
202204060950,35296,35296,35219,35247,132472
202204060955,35247,35262,35223,35252,37802
202204061000,35252,35267,35238,35257,25299
202204061005,35257,35272,35247,35267,26472
202204061010,35267,35315,35262,35300,65609
202204061015,35300,35305,35281,35286,25422
202204061020,35291,35339,35286,35334,41345
202204061025,35334,35358,35325,35349,22714
202204061030,35349,35363,35329,35329,9987
202204061035,35334,35344,35320,35325,19656
202204061040,35325,35329,35296,35305,17905
202204061045,35300,35310,35291,35300,6256
202204061050,35305,35310,35252,35257,26894
202204061055,35257,35281,35238,35243,29871
202204061100,35238,35238,35180,35190,102468
202204061105,35195,35214,35180,35195,48604
202204061110,35195,35219,35190,35214,18895
202204061115,35214,35223,35199,35199,24022
202204061120,35199,35209,35190,35195,11103
202204061125,35199,35223,35199,35204,31532
202204061130,35204,35219,35199,35204,15017
202204061135,35204,35223,35204,35219,14507
202204061140,35219,35243,35209,35238,35837
202204061145,35233,35238,35219,35219,8531
202204061150,35219,35223,35199,35204,25142
202204061155,35199,35214,35199,35204,26102
202204061200,35199,35209,35195,35199,18387
202204061205,35199,35219,35195,35199,16345
202204061210,35199,35219,35190,35214,13362
202204061215,35219,35228,35214,35223,12433
202204061220,35223,35228,35195,35209,29069
202204061225,35199,35209,35195,35195,24769
202204061230,35199,35209,35185,35199,36342
202204061235,35195,35204,35185,35190,13458
202204061240,35190,35199,35166,35185,62214
202204061245,35185,35195,35170,35170,50509
202204061250,35166,35190,35166,35180,71504
202204061255,35190,35199,35180,35190,10982
202204061300,35190,35190,35180,35185,101939
202204061305,35185,35199,35180,35199,15879
202204061310,35204,35223,35199,35214,50239
202204061315,35209,35228,35209,35214,27268
202204061320,35214,35243,35214,35238,41617
202204061325,35238,35247,35219,35223,33757
202204061330,35223,35233,35214,35219,17937
202204061335,35219,35228,35214,35228,20198
202204061340,35228,35238,35214,35233,31882
202204061345,35233,35243,35219,35228,36946
202204061350,35228,35252,35228,35247,19088
202204061355,35247,35257,35233,35233,27976
202204061400,35233,35247,35228,35238,8022
202204061405,35238,35243,35228,35233,6350
202204061410,35238,35243,35219,35243,26656
202204061415,35243,35243,35219,35223,8011
202204061420,35223,35243,35219,35238,7295
202204061425,35243,35257,35238,35257,18273
202204061430,35262,35262,35238,35243,22084
202204061435,35238,35252,35233,35243,11449
202204061440,35243,35272,35238,35257,16602
202204061445,35262,35267,35243,35247,13495
202204061450,35247,35252,35228,35233,29129
202204061455,35233,35243,35223,35233,20081
202204061500,35233,35233,35214,35223,18022
202204061505,35219,35219,35195,35204,42311
202204061510,35204,35204,35180,35185,63761
202204061515,35195,35214,35185,35214,63449
202204061520,35204,35223,35195,35204,84962
202204061530,35190,35190,35190,35190,77811
202204070905,35026,35026,34896,34920,168184
202204070910,34920,34935,34896,34930,81370
202204070915,34930,34964,34920,34954,98962
202204070920,34959,34978,34886,34891,179274
202204070925,34891,34925,34862,34920,113000
202204070930,34920,34930,34886,34896,51895
202204070935,34896,34915,34882,34915,26045
202204070940,34915,34915,34882,34886,139679
202204070945,34896,34925,34891,34920,49372
202204070950,34920,34920,34896,34915,22075
202204070955,34915,34925,34891,34915,24644
202204071000,34920,34939,34906,34935,28441
202204071005,34935,34935,34896,34901,68856
202204071010,34901,34939,34891,34935,16327
202204071015,34935,34935,34915,34935,47853
202204071020,34935,34949,34915,34915,48209
202204071025,34925,34930,34882,34882,41922
202204071030,34886,34886,34843,34858,79781
202204071035,34853,34862,34829,34862,72292
202204071040,34853,34872,34848,34867,36623
202204071045,34862,34886,34848,34882,35404
202204071050,34886,34896,34862,34867,56698
202204071055,34867,34867,34838,34853,38329
202204071100,34853,34862,34824,34834,38840
202204071105,34829,34834,34790,34795,219910
202204071110,34800,34805,34771,34800,141497
202204071115,34800,34809,34766,34771,489459
202204071120,34766,34776,34752,34766,54448
202204071125,34766,34766,34747,34757,107893
202204071130,34757,34785,34752,34771,109965
202204071135,34771,34785,34757,34761,110958
202204071140,34761,34761,34704,34737,102144
202204071145,34737,34737,34680,34699,102995
202204071150,34694,34728,34694,34704,91179
202204071155,34704,34728,34704,34708,142664
202204071200,34708,34723,34704,34713,104507
202204071205,34713,34728,34699,34713,84281
202204071210,34713,34723,34704,34704,74034
202204071215,34704,34704,34675,34680,61325
202204071220,34680,34689,34655,34670,65053
202204071225,34670,34718,34665,34689,43107
202204071230,34694,34699,34655,34665,27000
202204071235,34665,34680,34651,34675,68021
202204071240,34675,34689,34670,34680,83385
202204071245,34675,34699,34675,34689,130877
202204071250,34684,34713,34680,34708,124794
202204071255,34708,34708,34689,34689,27231
202204071300,34689,34694,34665,34675,43700
202204071305,34675,34694,34670,34680,10731
202204071310,34684,34694,34675,34675,5614
202204071315,34680,34689,34670,34689,23751
202204071320,34684,34708,34675,34708,21080
202204071325,34704,34713,34699,34704,19533
202204071330,34694,34723,34689,34723,33596
202204071335,34718,34747,34708,34742,54841
202204071340,34747,34761,34737,34747,35444
202204071345,34752,34757,34737,34742,15290
202204071350,34747,34747,34723,34737,28397
202204071355,34737,34747,34723,34728,17925
202204071400,34728,34728,34708,34723,190118
202204071405,34718,34732,34708,34728,100812
202204071410,34723,34737,34713,34732,73522
202204071415,34728,34757,34728,34747,79869
202204071420,34747,34752,34718,34728,31566
202204071425,34728,34742,34713,34723,70681
202204071430,34723,34728,34704,34728,65759
202204071435,34728,34737,34718,34723,98435
202204071440,34723,34752,34718,34747,37710
202204071445,34737,34752,34728,34728,34570
202204071450,34732,34737,34713,34732,129816
202204071455,34737,34747,34718,34742,59554
202204071500,34742,34752,34723,34732,34576
202204071505,34723,34742,34718,34732,36445
202204071510,34732,34766,34728,34757,139043
202204071515,34757,34757,34742,34757,12496
202204071520,34757,34761,34737,34757,114624
202204071530,34728,34728,34728,34728,102071
202204080905,34800,34809,34752,34785,151563
202204080910,34781,34824,34781,34819,99066
202204080915,34819,34843,34800,34819,89149
202204080920,34824,34824,34785,34785,56326
202204080925,34781,34824,34771,34800,106199
202204080930,34800,34824,34757,34761,131311
202204080935,34766,34790,34757,34761,61601
202204080940,34761,34771,34732,34742,34111
202204080945,34737,34742,34699,34704,52762
202204080950,34704,34708,34651,34655,105121
202204080955,34655,34660,34607,34636,164495
202204081000,34636,34646,34607,34646,47991
202204081005,34646,34684,34641,34684,41947
202204081010,34684,34713,34675,34694,67305
202204081015,34699,34704,34675,34694,30308
202204081020,34689,34704,34665,34675,103469
202204081025,34680,34684,34631,34641,130257
202204081030,34641,34665,34627,34636,85733
202204081035,34631,34651,34588,34607,149834
202204081040,34603,34617,34569,34569,81824
202204081045,34569,34622,34564,34617,143280
202204081050,34617,34641,34607,34636,105192
202204081055,34627,34641,34583,34588,131286
202204081100,34593,34603,34588,34593,64584
202204081105,34593,34636,34574,34631,81593
202204081110,34631,34646,34627,34631,52476
202204081115,34631,34651,34617,34651,39861
202204081120,34651,34665,34627,34636,62213
202204081125,34641,34651,34627,34636,28654
202204081130,34631,34660,34622,34651,28542
202204081135,34646,34670,34646,34660,21444
202204081140,34660,34665,34636,34646,28902
202204081145,34646,34680,34641,34670,46811
202204081150,34670,34689,34670,34670,51717
202204081155,34675,34689,34665,34670,17541
202204081200,34675,34675,34636,34641,34581
202204081205,34636,34651,34617,34631,59145
202204081210,34622,34636,34612,34636,11749
202204081215,34636,34675,34636,34665,63391
202204081220,34660,34684,34660,34665,38843
202204081225,34665,34684,34660,34670,28125
202204081230,34670,34670,34636,34641,13455
202204081235,34641,34660,34631,34655,10690
202204081240,34660,34680,34651,34670,6321
202204081245,34665,34684,34665,34684,14400
202204081250,34680,34684,34670,34670,22181
202204081255,34680,34689,34665,34684,34171
202204081300,34684,34694,34675,34689,13225
202204081305,34694,34699,34651,34660,42227
202204081310,34660,34670,34655,34660,17632
202204081315,34655,34680,34655,34680,10100
202204081320,34675,34680,34660,34670,21474
202204081325,34675,34675,34651,34655,32846
202204081330,34655,34675,34651,34665,28435
202204081335,34665,34680,34660,34670,28792
202204081340,34670,34684,34660,34684,41547
202204081345,34680,34684,34660,34665,53640
202204081350,34665,34670,34655,34660,56982
202204081355,34660,34665,34651,34660,34478
202204081400,34655,34684,34655,34684,65049
202204081405,34680,34704,34675,34675,34902
202204081410,34680,34680,34660,34680,13836
202204081415,34684,34708,34675,34704,27981
202204081420,34708,34747,34704,34747,49495
202204081425,34747,34752,34732,34747,24757
202204081430,34742,34771,34737,34766,56016
202204081435,34761,34766,34747,34761,24794
202204081440,34766,34766,34752,34761,19698
202204081445,34761,34766,34747,34761,27951
202204081450,34761,34766,34742,34761,25360
202204081455,34761,34776,34752,34766,83233
202204081500,34761,34790,34752,34761,122287
202204081505,34761,34771,34732,34737,41040
202204081510,34747,34766,34737,34752,56425
202204081515,34752,34761,34737,34747,43875
202204081520,34742,34757,34737,34742,85483
202204081530,34752,34752,34752,34752,106024
202204110905,34617,34627,34492,34569,135694
202204110910,34564,34583,34516,34535,43519
202204110915,34530,34655,34530,34646,83042
202204110920,34646,34660,34617,34655,59564
202204110925,34660,34723,34660,34718,32098
202204110930,34718,34800,34718,34785,72294
202204110935,34785,34838,34761,34824,48475
202204110940,34829,34834,34785,34800,21623
202204110945,34800,34814,34790,34805,23974
202204110950,34805,34829,34781,34824,53078
202204110955,34819,34834,34805,34829,32394
202204111000,34829,34834,34800,34824,28549
202204111005,34829,34834,34809,34824,12237
202204111010,34819,34862,34819,34862,70638
202204111015,34862,34886,34853,34882,15132
202204111020,34877,34877,34853,34853,46601
202204111025,34858,34862,34843,34853,36361
202204111030,34858,34862,34843,34843,44387
202204111035,34843,34843,34776,34795,43099
202204111040,34790,34790,34752,34757,34242
202204111045,34757,34757,34723,34742,34716
202204111050,34747,34747,34680,34680,21887
202204111055,34680,34694,34651,34660,50643
202204111100,34655,34680,34636,34680,24799
202204111105,34670,34689,34655,34655,94987
202204111110,34651,34675,34651,34660,48977
202204111115,34660,34675,34641,34660,38588
202204111120,34655,34660,34588,34598,152531
202204111125,34588,34598,34569,34588,77667
202204111130,34583,34607,34583,34593,40972
202204111135,34588,34598,34574,34574,128906
202204111140,34578,34583,34545,34578,161821
202204111145,34583,34593,34564,34588,25714
202204111150,34583,34588,34574,34574,31984
202204111155,34574,34583,34559,34574,93668
202204111200,34578,34593,34564,34564,182480
202204111205,34564,34598,34564,34593,239936
202204111210,34598,34612,34588,34607,79458
202204111215,34607,34617,34593,34603,111164
202204111220,34598,34617,34583,34607,222825
202204111225,34607,34636,34607,34631,176781
202204111230,34627,34641,34612,34617,125836
202204111235,34627,34627,34583,34598,119499
202204111240,34598,34622,34598,34617,90212
202204111245,34617,34631,34617,34617,22527
202204111250,34612,34641,34607,34636,19405
202204111255,34636,34670,34631,34665,39789
202204111300,34665,34689,34655,34670,16757
202204111305,34675,34689,34670,34680,26417
202204111310,34680,34689,34675,34680,11384
202204111315,34675,34699,34665,34670,19657
202204111320,34670,34680,34655,34665,7874
202204111325,34670,34708,34665,34708,24822
202204111330,34704,34708,34670,34680,9879
202204111335,34684,34684,34660,34670,37752
202204111340,34665,34689,34665,34680,61027
202204111345,34684,34704,34675,34680,189832
202204111350,34670,34689,34670,34684,77694
202204111355,34684,34704,34675,34684,81026
202204111400,34684,34699,34646,34651,171515
202204111405,34651,34670,34651,34655,33007
202204111410,34655,34675,34655,34665,63114
202204111415,34660,34665,34622,34631,33245
202204111420,34631,34641,34627,34631,23217
202204111425,34631,34646,34607,34612,31236
202204111430,34617,34636,34607,34627,19141
202204111435,34636,34660,34636,34655,14575
202204111440,34655,34684,34646,34680,32750
202204111445,34680,34694,34675,34684,22385
202204111450,34684,34708,34675,34699,16173
202204111455,34699,34723,34699,34708,51579
202204111500,34718,34747,34704,34747,18964
202204111505,34742,34747,34713,34718,60941
202204111510,34723,34723,34699,34699,34719
202204111515,34704,34723,34699,34708,15800
202204111520,34708,34732,34708,34732,19292
202204111530,34752,34752,34752,34752,38427
202204120905,34511,34622,34511,34588,89975
202204120910,34588,34646,34583,34631,47543
202204120915,34636,34641,34598,34607,57440
202204120920,34603,34607,34535,34535,81086
202204120925,34530,34535,34477,34535,81379
202204120930,34535,34583,34535,34583,68512
202204120935,34583,34607,34564,34607,98888
202204120940,34607,34622,34574,34598,56969
202204120945,34603,34612,34564,34569,12849
202204120950,34574,34578,34535,34550,23384
202204120955,34550,34550,34506,34526,47930
202204121000,34521,34530,34468,34477,47545
202204121005,34477,34506,34448,34497,81568
202204121010,34497,34521,34473,34511,27857
202204121015,34511,34511,34477,34482,20306
202204121020,34482,34497,34468,34473,19533
202204121025,34468,34487,34458,34463,27001
202204121030,34463,34482,34439,34463,64278
202204121035,34463,34482,34424,34429,47851
202204121040,34434,34458,34410,34415,53582
202204121045,34410,34424,34371,34391,55736
202204121050,34391,34391,34343,34343,120599
202204121055,34343,34352,34290,34299,160022
202204121100,34299,34338,34290,34338,74752
202204121105,34338,34352,34323,34333,65850
202204121110,34347,34357,34333,34352,165585
202204121115,34357,34371,34338,34362,137892
202204121120,34362,34381,34347,34347,157876
202204121125,34347,34371,34338,34371,60655
202204121130,34371,34391,34357,34386,96175
202204121135,34391,34420,34381,34396,79066
202204121140,34396,34420,34391,34420,31450
202204121145,34420,34434,34400,34415,67000
202204121150,34415,34415,34391,34410,32976
202204121155,34405,34429,34400,34429,31011
202204121200,34429,34434,34400,34405,32776
202204121205,34405,34405,34386,34405,64405
202204121210,34405,34410,34381,34405,62264
202204121215,34405,34410,34386,34391,17371
202204121220,34400,34405,34352,34357,56722
202204121225,34362,34381,34343,34367,29103
202204121230,34371,34381,34362,34376,26679
202204121235,34371,34405,34367,34396,41902
202204121240,34396,34405,34381,34386,35324
202204121245,34381,34396,34376,34386,31404
202204121250,34391,34405,34381,34386,47676
202204121255,34391,34396,34376,34381,19454
202204121300,34381,34381,34352,34362,74265
202204121305,34362,34371,34347,34347,53860
202204121310,34347,34376,34347,34362,28783
